"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Post","count_Prac","count_Prac_Count_1","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_C","count_Start_E","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac_1","count_Target_response_wrong_Prac_1","count_Trial_logger","count_Welcome_PP_C","count_Welcome_PP_E","count_postdata_C","count_postdata_E","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","gender","height","keyboard_backend","language1","language2","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","month","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_C","response_Start_E","response_Target_response_Prac","response_Welcome_PP_C","response_Welcome_PP_E","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_C","response_time_Start_E","response_time_Target_response_Prac","response_time_Welcome_PP_C","response_time_Welcome_PP_E","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Post","time_Prac","time_Prac_Count_1","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_C","time_Start_E","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac_1","time_Target_response_wrong_Prac_1","time_Trial_logger","time_Welcome_PP_C","time_Welcome_PP_E","time_postdata_C","time_postdata_E","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","year"
"F","100","F","F","PP_LIST1.csv","mitten.jpg","needle.jpg","64.7058823529","64.7058823529","391.235294118","391.235294118","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","10","0","10","5","0","0","10","10","0","0","10","10","10","10","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","10","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","10","10","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","318","NA","NA","318","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","44664","27860","20145","29462","45165","44662","19129","30152","45165","44069","NA","45484","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","45984","NA","19130","NA","5505","Orientation_PSA2018","11","6651","17","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","stove.jpg","ftball.jpg","61.1111111111","61.1111111111","389.555555556","389.555555556","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","11","0","11","5","0","0","11","11","0","0","11","11","11","11","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","11","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","11","11","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","361","NA","NA","361","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","46070","27860","20145","29462","46571","46069","19129","30152","46571","44069","NA","46935","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","47436","NA","19130","NA","5505","Orientation_PSA2018","11","7012","18","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","trmpet.jpg","tapedispenser.jpg","57.8947368421","57.8947368421","394.842105263","394.842105263","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","12","0","12","5","0","0","12","12","0","0","12","12","12","12","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","12","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","12","12","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","490","NA","NA","490","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","47521","27860","20145","29462","48022","47519","19129","30152","48022","44069","NA","48514","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","49015","NA","19130","NA","5505","Orientation_PSA2018","11","7502","19","yes","1024","1002"
"Y","100","V","V","PP_LIST1.csv","caterpillarV.jpg","caterpillarV.jpg","60","60","387.8","387.8","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","13","0","13","5","0","0","13","13","0","0","13","13","13","13","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","13","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","13","13","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","254","NA","NA","254","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","49111","27860","20145","29462","49612","49109","19129","30152","49612","49868","NA","48514","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","50369","NA","19130","NA","5505","Orientation_PSA2018","12","7756","20","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","nut.jpg","watch.jpg","57.1428571429","57.1428571429","383.142857143","383.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","14","0","14","5","0","0","14","14","0","0","14","14","14","14","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","14","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","14","14","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","290","NA","NA","290","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","50471","27860","20145","29462","50972","50470","19129","30152","50972","49868","NA","51264","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","51764","NA","19130","NA","5505","Orientation_PSA2018","12","8046","21","yes","1024","1002"
"Y","100","H","H","PP_LIST1.csv","bottleH.jpg","bottleH.jpg","59.0909090909","59.0909090909","376.318181818","376.318181818","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","15","0","15","5","0","0","15","15","0","0","15","15","15","15","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","15","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","15","15","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","233","NA","NA","233","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","51852","27860","20145","29462","52353","51851","19129","30152","52353","52588","NA","51264","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","53089","NA","19130","NA","5505","Orientation_PSA2018","13","8279","22","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","couch.jpg","spider.jpg","56.5217391304","56.5217391304","370.347826087","370.347826087","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","16","0","16","5","0","0","16","16","0","0","16","16","16","16","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","16","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","16","16","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","239","NA","NA","239","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","53182","27860","20145","29462","53683","53180","19129","30152","53683","52588","NA","53925","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","54425","NA","19130","NA","5505","Orientation_PSA2018","13","8518","23","yes","1024","1002"
"N","100","H","V","PP_LIST1.csv","guitarH.jpg","guitarV.jpg","58.3333333333","58.3333333333","364","364","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","17","0","17","5","0","0","17","17","0","0","17","17","17","17","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","17","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","17","17","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","218","NA","NA","218","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","54529","27860","20145","29462","55035","54528","19129","30152","55035","55256","NA","53925","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","55756","NA","19130","NA","5505","Orientation_PSA2018","14","8736","24","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","house.jpg","ring.jpg","56","56","359.16","359.16","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","18","0","18","5","0","0","18","18","0","0","18","18","18","18","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","18","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","18","18","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","243","NA","NA","243","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","55842","27860","20145","29462","56343","55841","19129","30152","56343","55256","NA","56588","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","57088","NA","19130","NA","5505","Orientation_PSA2018","14","8979","25","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","piano.jpg","sutcse.jpg","53.8461538462","53.8461538462","354.5","354.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","19","0","19","5","0","0","19","19","0","0","19","19","19","19","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","19","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","19","19","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","238","NA","NA","238","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","57175","27860","20145","29462","57676","57173","19129","30152","57676","55256","NA","57916","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","58416","NA","19130","NA","5505","Orientation_PSA2018","14","9217","26","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","umberella.jpg","flower.jpg","51.8518518519","51.8518518519","391.962962963","391.962962963","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","20","0","20","5","0","0","20","20","0","0","20","20","20","20","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","20","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","20","20","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","1366","NA","NA","1366","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","58502","27860","20145","29462","59003","58500","19129","30152","59003","55256","NA","60371","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","60871","NA","19130","NA","5505","Orientation_PSA2018","14","10583","27","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","ring.jpg","stove.jpg","50","50","394.785714286","394.785714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","21","0","21","5","0","0","21","21","0","0","21","21","21","21","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","21","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","21","21","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","471","NA","NA","471","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","60958","27860","20145","29462","61459","60956","19129","30152","61459","55256","NA","61932","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","62432","NA","19130","NA","5505","Orientation_PSA2018","14","11054","28","yes","1024","1002"
"Y","100","H","H","PP_LIST1.csv","axeH.jpg","axeH.jpg","51.724137931","51.724137931","407.344827586","407.344827586","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","22","0","22","5","0","0","22","22","0","0","22","22","22","22","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","22","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","22","22","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","759","NA","NA","759","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","62520","27860","20145","29462","63021","62518","19129","30152","63021","63783","NA","61932","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","64283","NA","19130","NA","5505","Orientation_PSA2018","15","11813","29","yes","1024","1002"
"N","100","H","V","PP_LIST1.csv","pencilH.jpg","pencilV.jpg","53.3333333333","53.3333333333","404.733333333","404.733333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","23","0","23","5","0","0","23","23","0","0","23","23","23","23","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","23","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","23","23","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","f","NA","space","329","NA","NA","329","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","NA","NA","30152","64380","27860","20145","29462","64881","64379","19129","30152","64881","65212","NA","61932","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","65712","NA","19130","NA","5505","Orientation_PSA2018","16","12142","30","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","saltV.jpg","saltH.jpg","100","100","300","300","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","24","0","24","5","0","0","24","24","0","0","24","24","24","24","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","24","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","24","24","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","300","1267","NA","300","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","67122","27860","20145","29462","67623","67121","19129","30152","67623","67924","NA","61932","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","68425","NA","19130","NA","5505","Orientation_PSA2018","1","300","1","yes","1024","1002"
"Y","100","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","100","100","331.5","331.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","25","0","25","5","0","0","25","25","0","0","25","25","25","25","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","25","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","25","25","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","363","1267","NA","363","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","68519","27860","20145","29462","69020","68517","19129","30152","69020","69384","NA","61932","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","69884","NA","19130","NA","5505","Orientation_PSA2018","2","663","2","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","tapedispenser.jpg","wrench.jpg","66.6666666667","66.6666666667","302","302","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","26","0","26","5","0","0","26","26","0","0","26","26","26","26","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","26","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","26","26","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","243","1267","NA","243","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","69982","27860","20145","29462","70484","69981","19129","30152","70484","69384","NA","70729","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","71229","NA","19130","NA","5505","Orientation_PSA2018","2","906","3","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","wndmil.jpg","mitten.jpg","50","50","295.75","295.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","27","0","27","5","0","0","27","27","0","0","27","27","27","27","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","27","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","27","27","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","277","1267","NA","277","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","71361","27860","20145","29462","71861","71359","19129","30152","71861","69384","NA","72139","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","72639","NA","19130","NA","5505","Orientation_PSA2018","2","1183","4","yes","1024","1002"
